2454.TW,High,Low,Open,Close,d_Close,RSI9,RSI15,MA5,MA20,MA60,d_CO,d_HL,Adj_Close,Volume,VA/D,d_VA/D,%R8,%R21,DIF,DEM,d_MA5/20
2001-09-07,127.3504,120.4794,120.4794,127.3504,3.2069,0.517022660034,0.517105908656,128.81648,127.923005,125.797590909,6.871,6.871,81.9599,2.5847,144.713119411,2.5847,-0.0999214076759,-0.241148394172,2.39750260968,3.33538140753,0.893475
2001-09-10,128.267,124.1435,125.9767,127.8087,0.4583,0.578705734214,0.457908445395,128.35842,127.99828,125.856741176,1.832,4.1235,82.2549,2.3722,146.558010445,1.84489103432,-0.399947605117,-0.488211341921,2.14692481933,3.09769008989,0.36014
2001-09-11,127.8087,119.1046,127.8087,119.1046,-8.7041,0.411220878923,0.358978578355,125.4265,127.540185,125.663822857,-8.7041,8.7041,76.6531,7.0507,139.507310445,-7.0507,-1.0,-1.0,1.46933396001,2.77201886391,-2.113685
2001-09-13,110.8592,110.8592,110.8592,110.8592,-8.2454,0.284093051407,0.338989760713,121.85328,126.653455,125.252583333,0.0,0.0,71.3466,0.4073,139.507310445,0.0,-0.962916252334,-0.968568844304,0.0903746376319,2.23569001866,-4.800175
2001-09-14,107.6525,103.5296,103.5296,103.5296,-7.3296,0.168435564849,0.301730397799,117.7305,125.59658,124.665475676,0.0,4.1229,66.6294,9.7611,129.746210445,-9.7611,-0.888878109513,-0.90581616851,-1.49351086722,1.48984984148,-7.86608
2001-09-20,106.2782,103.9877,103.9877,103.9877,0.4581,0.186826999422,0.324299825442,113.05796,124.513525,124.121323684,0.0,2.2905,66.9242,3.5495,126.196710445,-3.5495,-0.230778272185,-0.372185448615,-2.71742673721,0.648394525743,-11.455565
2001-09-21,101.6972,100.7811,100.7811,100.7811,-3.2066,0.100008003939,0.284299987661,107.65244,122.975655,123.52285641,0.0,0.9161,64.8605,3.7647,122.432010445,-3.7647,-0.53845185123,-0.623298935164,-3.9285741939,-0.266999218187,-15.323215
2001-09-25,114.0657,109.0268,112.2334,109.0268,8.2457,0.278352255466,0.388837437308,105.63688,121.7519,123.160455,-3.2066,5.0389,70.1673,10.2446,112.187410445,-10.2446,0.0,0.0,-4.09271109936,-1.03214159442,-16.11502
2001-09-26,116.3559,109.9429,112.6914,116.3559,7.3291,0.417475913343,0.4358020731,106.73622,121.15637,122.994490244,3.6645,6.413,74.8842,7.9649,120.152310445,7.9649,-0.0540773342458,-0.0540773342458,-3.81839572785,-1.58939242111,-14.42015
2001-09-27,118.6463,112.2334,114.5239,118.1891,1.8332,0.400007858529,0.426669383181,109.66812,120.68522,122.88007619,3.6652,6.4129,76.0639,4.8278,124.291726045,4.13941559981,-0.37832304806,-0.37832304806,-3.39548572764,-1.95061108241,-11.0171
2001-10-02,115.44,107.6525,115.44,108.5686,-9.6205,0.325001864575,0.339512785375,110.5843,119.89665,122.547251163,-6.8714,7.7875,69.8724,4.0497,121.1948171,-3.0969089451,-1.0,-1.0,-3.56447492146,-2.27338385022,-9.31235
2001-10-03,108.5686,104.4458,104.4458,106.2782,-2.2904,0.367928647037,0.339512327896,111.68372,118.8954,122.1775,1.8324,4.1228,68.3983,2.7426,120.890142898,-0.304674201999,-0.589722492752,-0.589722492752,-3.9485958007,-2.60842624032,-7.21168
2001-10-04,113.6077,109.0268,113.6077,109.4849,3.2067,0.48421067144,0.335406404692,111.77534,118.20173,121.895442222,-4.1228,4.5809,70.4621,5.2567,116.684805848,-4.20533704949,-0.282040948831,-0.282040948831,-3.88479055452,-2.86369910316,-6.42639
2001-10-05,111.3173,106.7363,109.9429,109.9429,0.458,0.587497919412,0.364238793542,110.49274,117.4328,121.635604348,0.0,4.581,70.7569,3.0594,117.908432279,1.22362643091,-0.435890116533,-0.435890116533,-3.86361874563,-3.06368303165,-6.94006
2001-10-08,109.4849,107.6525,107.6525,109.0268,-0.9161,0.567900868586,0.384620668705,108.66028,116.47079,121.367331915,1.3743,1.8324,70.1673,2.3548,119.085832279,1.1774,-0.512800707481,-0.512800707481,-3.85781269884,-3.22250896509,-7.81051
2001-10-09,112.6914,109.9429,109.9429,112.2334,3.2066,0.654317460916,0.384617850535,109.39324,115.462995,121.177041667,2.2905,2.7485,72.231,2.3036,120.621705301,1.53587302165,-0.243221078964,-0.282046545992,-3.57177676247,-3.29236252457,-6.069755
2001-10-11,119.1046,114.5239,114.982,117.2725,5.0391,0.621619070375,0.424837207444,111.5921,114.82167,121.097357143,2.2905,4.5807,75.474,7.9857,122.219472902,1.59776760102,0.0,-0.17947856847,-2.88672323099,-3.21123466585,-3.22957
2001-10-12,119.5629,114.5239,119.1046,116.3559,-0.9166,0.5,0.477940409331,112.9663,113.951255,121.002528,-2.7487,5.039,74.8842,7.4158,120.195911679,-2.02356122246,-0.406266200988,-0.512828693287,-2.34452290597,-3.03789231387,-0.984955
2001-10-15,119.5629,113.6077,114.5239,118.1891,1.8332,0.5,0.565574929101,114.61554,113.424445,120.947362745,3.6652,5.9552,76.0639,6.0367,123.447409349,3.25149766926,-0.437396821066,-0.358917956812,-1.83815657832,-2.79794516676,1.191095
2001-10-16,118.6463,116.3559,117.7308,118.1891,0.0,0.769229908153,0.65094244428,116.448,113.126725,120.894319231,0.4583,2.2904,76.0639,2.168,124.749875293,1.30246594481,-0.846097016304,-0.461525114462,-1.3839555344,-2.51514724029,3.321275
2001-10-17,118.1891,113.1496,118.1891,114.5239,-3.6652,0.7142686381,0.60176560357,116.9061,112.4854,120.774122642,-3.6652,5.0395,73.7051,9.9299,120.235854476,-4.51402081754,-1.0,-0.666672263828,-1.23158000957,-2.25843379415,4.4207
2001-10-18,117.7308,112.6914,113.1496,116.8142,2.2903,0.699979809114,0.65764876393,116.81444,111.935675,120.700790741,3.6646,5.0394,75.1791,3.9593,122.754866196,2.51901171965,-0.31579793895,-0.333333333333,-1.02508915667,-2.01176486665,4.878765
2001-10-19,120.0211,114.982,116.8142,117.7308,0.9166,0.707304737618,0.599996323665,117.08942,111.866985,120.646790909,0.9166,5.0391,75.769,6.2545,123.323953582,0.569087386637,-0.473616488402,-0.410221535637,-0.723710121986,-1.75415391772,5.222435
2001-10-22,125.0601,119.1046,119.5629,125.0601,7.3293,0.818160170497,0.599998161841,118.46362,112.57703,120.7256,5.4972,5.9555,80.4859,8.6051,131.929053582,8.6051,0.0,-0.0512923845026,-0.00429281422134,-1.40418169702,5.88659
2001-10-23,126.435,122.3115,126.435,125.0601,0.0,0.791644497801,0.582408620102,119.83782,113.653555,120.80164386,-1.3749,4.1235,80.4859,6.2074,133.996982618,2.06792903601,-0.666633316658,-0.461525114462,0.650777074361,-0.993189942742,6.184265
2001-10-24,128.7253,124.1435,125.0601,127.8087,2.7486,0.767418958568,0.776305623451,122.49478,114.844605,120.922455172,2.7486,4.5818,82.2549,7.0191,138.207707281,4.2107246628,-0.416635590523,-0.307681543921,1.34843408594,-0.524865137007,7.650175
2001-10-25,132.3893,126.8921,128.267,132.3893,4.5806,0.843124834145,0.851836181411,125.6098,116.425015,121.116808475,4.1223,5.4972,85.2029,8.8928,147.100507281,8.8928,-0.250006821593,-0.205141552205,2.19025329345,0.0181585490854,9.184785
2001-10-26,141.5517,135.1379,135.1379,141.5517,9.1624,0.880585149708,0.872327727541,130.37398,118.05126,121.45739,6.4138,6.4138,91.0996,18.3996,165.500107281,18.3996,0.0,0.0,3.53746203674,0.722019246617,12.32272
2001-10-29,141.5517,137.8865,141.0935,139.7197,-1.832,0.830985395849,0.835048135996,133.3059,119.21945,122.062745,-1.3738,3.6652,89.9206,5.451,165.501891959,0.00178467750731,-1.0,-0.585340921796,4.53439866426,1.48449513014,14.08645
2001-10-30,137.8865,132.8476,136.5128,133.3059,-6.4138,0.766233103511,0.743110447128,134.95506,119.97529,122.441225,-3.2069,5.0389,85.7928,6.5209,160.167174844,-5.33471711485,-1.0,-0.829275564476,4.83439318821,2.15447474176,14.97977
2001-10-31,137.8865,132.3893,132.3893,136.0545,2.7486,0.769231415066,0.740732431487,136.60422,121.349585,122.740085,3.6652,5.4972,87.5617,5.615,162.039658654,1.87248380994,-0.411769237683,-0.341470167014,5.11482971623,2.74654573665,15.254635
2001-11-01,145.2158,140.1769,141.0935,144.7587,8.7042,0.810526315789,0.758613811454,139.0781,123.27361,123.189468333,3.6652,5.0389,93.1635,9.9276,170.166109212,8.12645055865,-0.0294166741567,-0.0294166741567,5.92490899356,3.38221838803,15.80449
2001-11-02,151.1713,144.7587,147.5073,150.2559,5.4972,0.802199225665,0.793648868716,140.81894,125.31216,123.594133333,2.7486,6.4126,96.7014,14.084,180.229121282,10.06301207,-0.235307713049,-0.235307713049,6.92147328213,4.09006936685,15.50678
2001-11-05,158.0434,150.2559,151.6296,152.0879,1.832,0.810525880412,0.793644578731,143.29258,127.41941,124.116586667,0.4583,7.7875,97.8804,10.7599,174.531728326,-5.69739295666,-0.470615426099,-0.470615426099,7.94313250216,4.86068199392,15.87317
2001-11-06,154.3782,148.881,153.9199,149.7976,-2.2903,0.755322088846,0.763355445909,146.59092,129.45795,124.54088,-4.1223,5.4972,96.4065,6.9852,169.875944872,-4.65578345339,-0.735269192743,-0.735269192743,8.46119191954,5.58078397904,17.13297
2001-11-07,153.4616,147.049,151.6296,151.1713,1.3737,0.735633885513,0.817460619963,149.61428,131.404845,124.949895,-0.4583,6.4126,97.2906,6.3857,171.700259877,1.82431500483,-0.484885566874,-0.500038520307,8.77063115629,6.21875341449,18.209435
2001-11-08,150.713,147.049,150.713,147.5073,-3.664,0.586675321198,0.759700338279,150.164,132.916585,125.2324,-3.2057,3.664,94.9325,3.9559,168.733982677,-2.96627719978,-0.818110861225,-0.823461434753,8.71216125738,6.71743498307,17.247415
2001-11-12,153.4616,149.7976,149.7976,151.6296,4.1223,0.662498874369,0.772065362205,150.43874,134.68027,125.621785,1.832,3.664,97.5855,5.7811,168.733982677,5.96046447754e-14,-0.370458110315,-0.323576995673,8.84112061,7.14217210845,15.75847
2001-11-13,153.4616,149.7976,151.1713,151.1713,-0.4583,0.791056545001,0.735541603522,150.25542,136.32938,125.965356667,0.0,3.664,97.2906,5.3098,167.405663169,-1.32831950873,-0.740811112369,-0.617653856525,8.82312385652,7.47836245807,13.92604
2001-11-14,158.0434,153.9199,154.3782,156.2102,5.0389,0.805566251982,0.757579766781,151.53794,138.230435,126.42563,1.832,4.1235,100.5335,10.0508,168.519818784,1.11415561538,-0.0500261974414,-0.264730807257,9.08304322225,7.7992986109,13.307505
2001-11-15,164.9144,156.6685,156.6685,163.5406,7.3304,0.797115205128,0.774654989262,154.0118,140.68127,127.029891667,6.8721,8.2459,105.2512,9.8999,175.120992721,6.60117393735,0.0,-0.117615336218,9.6673977883,8.17291844638,13.33053
2001-11-16,163.0823,158.5005,163.0823,159.8754,-3.6652,0.661535981407,0.71428883279,156.48542,142.83433,127.589428333,-3.2069,4.5818,102.8923,6.6134,172.476671974,-2.6443207473,-1.0,-0.823538475366,9.86886335671,8.51210742845,13.65109
2001-11-19,167.2047,161.2492,162.1658,164.9144,5.039,0.694446381522,0.694657048254,159.14238,145.19351,128.200226667,2.7486,5.9555,106.1353,7.4739,174.202113181,1.72544120729,-0.208392447888,-0.264724387206,10.2522573108,8.86013740492,13.94887
2001-11-20,169.0379,160.3337,167.2047,161.2492,-3.6652,0.666655994412,0.67406549801,161.15796,147.002965,128.744483333,-5.9555,8.7042,103.7764,6.5059,169.064782711,-5.13733047035,-1.0,-0.823538475366,10.3079137442,9.14969267278,14.154995
2001-11-21,167.663,158.9589,158.9589,167.2047,5.9555,0.705879482675,0.776117214685,163.35686,149.110195,129.453443333,8.2458,8.7041,107.6093,6.2649,174.6699468,5.60516408934,-0.125040925461,-0.205884618842,10.4167540981,9.40310495784,14.246665
2001-11-22,178.6574,163.9978,167.2047,174.5351,7.3304,0.817188981627,0.791667298299,165.55576,151.446515,130.268215,7.3304,14.6596,112.327,12.3944,180.093701609,5.42375480914,-2.58482569668e-15,-0.117615336218,10.9954514797,9.72157426221,14.109245
2001-11-23,185.0712,175.4505,175.4505,181.406,6.8709,0.828267973136,0.785711946836,169.86188,153.89735,131.09934,5.9555,9.6207,116.749,9.4186,182.335889764,2.24218815471,-0.0417894430499,-0.147115471039,11.953907531,10.168040916,15.96453
2001-11-26,193.7742,184.1546,185.9867,191.4839,10.0779,0.866655509756,0.799997089385,175.17578,156.39396,132.065706667,5.4972,9.6196,123.2348,12.1749,188.713423248,6.37753348372,0.0,0.0,13.3177254341,10.7979778196,18.78182
2001-11-27,192.8588,185.5284,192.8588,191.9422,0.4583,0.854534774809,0.795917155106,181.31438,159.005085,133.126968333,-0.9166,7.3304,123.5298,9.6567,195.955157838,7.2417345902,-0.699958524641,-0.583299477919,14.2618964358,11.4907615428,22.309295
2001-11-28,191.4839,184.1546,191.4839,185.5284,-6.4138,0.722205828257,0.749992303796,184.97912,161.61621,134.09224,-5.9555,7.3293,119.402,5.1245,192.751724816,-3.20343302225,-1.0,-1.0,14.5284643553,12.0983021053,23.36291
2001-11-29,188.7353,180.9477,182.7798,188.7353,3.2069,0.794381236242,0.756245139637,187.81916,164.25025,135.165495,5.9555,7.7876,121.4659,5.3768,198.128524816,5.3768,-0.416633821862,-0.416633821862,14.5808872055,12.5948191254,23.56891
2001-11-30,188.7353,184.1546,188.7353,185.5284,-3.2069,0.71843435949,0.76099088549,188.64364,166.288735,136.152581667,-3.2069,4.5807,119.402,4.7535,196.226273882,-1.90225093326,-0.805544607287,-0.805544607287,14.3918400118,12.9542233027,22.354905
2001-12-03,198.3548,188.7353,188.7353,198.3548,12.8264,0.829259765382,0.78650299225,190.01782,168.69368,137.402523333,9.6195,9.6195,127.6569,8.6512,204.877473882,8.6512,0.0,0.0,14.8745057146,13.338279785,21.32414
2001-12-04,202.02,194.6908,196.9811,199.2714,0.9166,0.812491594894,0.793285066394,191.48366,171.052855,138.635021667,2.2903,7.3292,128.2467,5.6317,206.285168365,1.40769448234,-0.619006039438,-0.619006039438,15.3115779237,13.7329394128,20.430805
2001-12-05,213.0145,204.7686,205.6852,213.0145,13.7431,0.83332351596,0.813121441132,196.98088,174.2137,140.04748,7.3293,8.2459,137.0915,12.861,219.146168365,12.861,0.0,0.0,16.4479256326,14.2759366567,22.76718
2001-12-06,227.6741,223.0923,227.6741,227.6741,14.6596,0.853140384219,0.82709257954,204.76864,178.03884,141.63556,0.0,4.5818,146.5261,7.4686,226.614768365,7.4686,0.0,0.0,18.3932857961,15.0994064846,26.7298
2001-12-07,242.7909,229.5061,233.1702,236.8354,9.1613,0.851056385454,0.871673244356,215.03004,182.505245,143.4145,3.6652,13.2848,152.4221,12.2803,227.884691596,1.26992323106,-0.26091186045,-0.26091186045,20.5026114423,16.1800474761,32.524795
2001-12-10,236.8354,224.9255,233.6285,225.3826,-11.4528,0.721203533922,0.774991450317,220.4356,186.192895,144.941473333,-8.2459,11.9099,145.0514,8.2447,220.272852051,-7.61183954441,-1.0,-1.0,21.2546405218,17.1949660853,34.242705
2001-12-11,240.9589,224.0089,225.3826,240.5006,15.118,0.82608350061,0.826410397501,228.68144,190.65936,146.804395,15.118,16.95,154.7809,8.8845,228.676907644,8.40405559292,0.0,0.0,22.2685713902,18.2096871463,38.02208
2001-12-12,251.9522,240.5006,240.5006,245.9978,5.4972,0.830684011323,0.825752583304,235.2781,195.14874,148.8353,5.4972,11.4516,158.3188,10.0477,228.275757723,-0.401149921408,-0.362081683653,-0.362081683653,23.5765842199,19.283066561,40.12936
2001-12-13,251.0367,229.0479,251.0367,238.2103,-7.7875,0.788945015769,0.762259755579,237.38534,198.882225,150.682965,-12.8264,21.9888,153.3069,12.9743,226.113846423,-2.1619113003,-0.862055338944,-0.862055338944,23.7754297791,20.1815392046,38.503115
2001-12-14,237.2937,229.9644,230.8799,233.6285,-4.5818,0.712702564826,0.719223125883,236.74396,202.56988,152.446628333,2.7486,7.3293,150.3582,9.8381,226.112369896,-0.00147652708992,-0.741407861261,-0.741407861261,23.2217263879,20.7895766413,34.17408
2001-12-17,238.2103,229.0479,231.3382,235.4617,1.8332,0.715843715893,0.698342284289,238.75978,206.097245,154.385913333,4.1235,9.1624,151.538,5.5501,228.332555275,2.22018537938,-0.499977418821,-0.499977418821,22.5963992137,21.1509411558,32.662535
2001-12-18,240.5006,229.5061,240.0423,230.4216,-5.0401,0.615844219801,0.666656560862,236.74398,209.555865,156.37862,-9.6207,10.9945,148.2943,7.2732,222.270618106,-6.06193716858,-0.758656118747,-0.758656118747,21.7027454537,21.2613020153,27.188115
2001-12-19,237.752,230.4216,231.3382,230.4216,0.0,0.522717162848,0.705872803614,233.62874,212.71671,158.493486667,-0.9166,7.3304,148.2943,5.8347,216.435918106,-5.8347,-0.568970448763,-0.568970448763,20.7187070896,21.1527830302,20.91203
2001-12-20,237.2937,229.5061,231.3382,233.1702,2.7486,0.466100127268,0.70463125765,232.62072,215.648465,160.646528333,1.832,7.7876,150.0632,5.6757,216.101101657,-0.334816449227,-0.540018772784,-0.465526066208,19.7938592876,20.8809982817,16.972255
2001-12-21,230.8799,218.0534,229.5061,218.97,-14.2002,0.443557614784,0.639845307712,229.68902,217.526665,162.616343333,-10.5361,12.8265,140.9243,13.0011,204.958155988,-11.1429456695,-1.0,-1.0,17.9209906759,20.2889967605,12.162355
2001-12-24,224.4672,218.5117,222.1769,222.1769,3.2069,0.295929436135,0.608334568778,227.03206,219.061315,164.502178333,0.0,5.9555,142.9882,5.6998,206.274024516,1.31586852825,0.0,-0.406269825569,16.2585774824,19.4829129049,7.970745
2001-12-25,237.2937,225.3826,226.2992,237.2937,15.1168,0.420167990153,0.653134064348,228.40648,221.32889,166.517808333,10.9945,11.9111,152.717,7.4867,213.760724516,7.4867,0.0,-4.09302071745e-05,15.7666089977,18.7396521235,7.07759
2001-12-26,249.6619,240.5006,245.0812,240.5006,3.2069,0.522933042285,0.620965946049,230.42228,224.0775,168.556333333,-4.5806,9.1613,154.7809,10.8734,202.887324516,-10.8734,-0.406245523075,-0.406269825569,15.8775555239,18.1672328036,6.34478
2001-12-27,256.534,238.2103,241.8743,242.7909,2.2903,0.596156833113,0.574657057968,232.34642,226.78028,170.793371667,0.9166,18.3237,156.2549,12.2624,196.75568953,-6.13163498638,-0.437510659344,-0.43753368215,15.9662645627,17.7270391554,5.56614
2001-12-28,253.7854,243.2492,247.3715,253.7854,10.9945,0.661287965876,0.582221842778,239.3095,230.19313,173.251825,6.4139,10.5362,163.3307,10.6163,207.37198953,10.6163,-0.140611249446,-0.140646424405,16.3380167776,17.4492346798,9.11637
2001-12-31,269.3604,255.6174,260.6563,269.3604,15.575,0.789124313921,0.705126076289,248.7462,233.74341,175.916416667,8.7041,13.743,173.3545,11.4278,218.79978953,11.4278,0.0,0.0,17.6215842761,17.4837045991,15.00279
2002-01-02,274.3994,261.5729,268.9021,273.4828,4.1224,0.801289083928,0.671422661209,255.98402,237.45398,178.642081667,4.5807,12.8265,176.0076,11.1361,228.344286324,9.54449679414,-0.384635535614,-0.384635535614,18.810102296,17.7489841385,18.53004
2002-01-04,269.3604,263.4049,264.3215,264.3215,-9.1613,0.700010144553,0.591741892846,260.7482,240.01933,181.230326667,0.0,5.9555,170.1116,6.8726,223.587184656,-4.75710166737,-1.0,-0.830768559069,19.0975520006,18.0186977109,20.72887
