2330.TW,High,Low,Open,Close,d_Close,RSI9,RSI15,MA5,MA20,MA60,d_CO,d_HL,Adj_Close,Volume,VA/D,d_VA/D,%R8,%R21,DIF,DEM,d_MA5/20
2011-02-14,72.90,71.50,72.00,72.50,1.1,0.333333333333,0.426751592357,73.04,74.81,74.072,0.5,1.4,59.4668,64.83,106.925908709,27.7842857143,0.0,-0.171428571429,0.124114372849,0.664172396468,-1.77
2011-02-15,73.10,71.40,72.40,72.50,0.0,0.345679012346,0.387755102041,72.44,74.725,74.0115384615,0.1,1.7,59.4668,56.427,123.52208518,16.5961764706,-0.379310344828,-0.485714285714,-0.00472398178204,0.530393120818,-2.285
2011-02-16,72.70,71.90,72.40,72.10,-0.4,0.345679012346,0.333333333333,72.1,74.605,73.9407407407,-0.3,0.8,59.1387,53.849,96.5975851795,-26.9245,-0.51724137931,-0.533333333333,-0.119571992028,0.400400098249,-2.505
2011-02-17,72.90,71.60,72.40,72.50,0.4,0.329113924051,0.293233082707,72.2,74.485,73.8892857143,0.1,1.3,59.4668,49.28,115.551431333,18.9538461538,-0.241379310345,-0.266666666667,-0.194229869092,0.281474104781,-2.285
2011-02-18,73.90,73.00,73.10,73.00,0.5,0.27397260274,0.360655737705,72.52,74.405,73.8586206897,-0.1,0.9,59.8769,73.532,42.0194313334,-73.532,-0.206896551724,-0.233333333333,-0.18270279421,0.188638724982,-1.885
2011-02-21,73.40,72.30,73.10,73.40,0.4,0.347826086957,0.444444444444,72.7,74.335,73.8433333333,0.3,1.1,60.205,37.954,79.9734313334,37.954,-0.241379310345,-0.266666666667,-0.179566735038,0.114997632978,-1.635
2011-02-22,72.50,71.20,72.20,72.50,-0.9,0.393442622951,0.372727272727,72.7,74.17,73.8,0.3,1.3,59.4668,82.528,162.501431333,82.528,-1.0,-0.7,-0.250846839845,0.0418287384138,-1.47
2011-02-23,71.90,70.50,71.50,71.00,-1.5,0.413793103448,0.33606557377,72.48,73.88,73.7125,-0.5,1.4,58.2365,78.154,140.171717048,-22.3297142857,-1.0,-0.9,-0.389589408115,-0.044454890892,-1.4
2011-02-24,71.40,70.50,71.00,70.50,-0.5,0.421052631579,0.333333333333,72.08,73.505,73.6151515152,-0.5,0.9,57.8263,62.708,77.4637170477,-62.708,-0.5,-0.566666666667,-0.523765615071,-0.140317035728,-1.425
2011-02-25,71.10,69.90,70.60,70.50,0.0,0.282608695652,0.299145299145,71.58,73.21,73.5235294118,-0.1,1.2,57.8263,78.655,77.4637170477,0.0,-0.25,-0.379310344828,-0.640869302971,-0.240427489176,-1.63
2011-03-01,71.80,70.00,70.00,71.40,0.9,0.4,0.286956521739,71.18,73.05,73.4628571429,1.4,1.8,58.5646,77.441,120.486494825,43.0227777778,0.0,-0.0689655172414,-0.673462000864,-0.327034391514,-1.87
2011-03-02,71.00,70.40,70.80,70.40,-1.0,0.360655737705,0.282051282051,70.76,72.805,73.3777777778,-0.4,0.6,57.7443,52.968,67.5184948254,-52.968,-0.791666666667,-0.724137931034,-0.739186057608,-0.409464724733,-2.045
2011-03-03,71.60,70.10,70.10,70.80,0.4,0.360655737705,0.355769230769,70.72,72.595,73.3081081081,0.7,1.5,58.0724,59.349,63.5618948254,-3.9566,-0.208333333333,-0.241379310345,-0.760318169785,-0.479635413743,-1.875
2011-03-04,72.00,71.30,71.50,71.80,1.0,0.409090909091,0.489583333333,70.98,72.455,73.2684210526,0.3,0.7,58.8927,55.215,87.225466254,23.6635714286,0.0,-0.0344827586207,-0.696415201608,-0.522991371316,-1.475
2011-03-07,71.70,70.90,71.60,70.90,-0.9,0.323943661972,0.474747474747,71.06,72.24,73.2076923077,-0.7,0.8,58.1544,30.09,57.135466254,-30.09,-0.76,-0.689655172414,-0.688269967832,-0.556047090619,-1.18
2011-03-08,71.80,70.50,70.50,71.50,0.6,0.426470588235,0.446808510638,71.08,72.0,73.165,1.0,1.3,58.6466,49.251,83.6552354848,26.5197692308,-0.2,-0.172413793103,-0.656096124072,-0.57605689731,-0.92
2011-03-09,72.20,71.10,72.20,71.40,-0.1,0.537037037037,0.442105263158,71.28,71.795,73.1219512195,-0.8,1.1,58.5646,42.715,64.2393263939,-19.4159090909,-0.55,-0.413793103448,-0.607457401763,-0.582336998201,-0.515
2011-03-10,72.10,70.10,72.10,70.50,-0.9,0.5,0.42,71.22,71.63,73.0595238095,-1.6,2.0,57.8263,61.899,27.0999263939,-37.1394,-0.95,-0.689655172414,-0.620262307057,-0.589922059972,-0.41
2011-03-11,70.60,69.50,70.00,70.00,-0.5,0.460317460317,0.376237623762,70.86,71.53,72.988372093,0.0,1.1,57.4162,52.528,22.3246536666,-4.77527272727,-0.75,-0.551724137931,-0.685049485768,-0.608947545131,-0.67
2011-03-14,70.50,69.10,70.30,70.30,0.3,0.40350877193,0.363636363636,70.74,71.475,72.9272727273,0.0,1.4,57.6623,47.199,56.0382250952,33.7135714286,-0.368421052632,-0.307692307692,-0.726007537627,-0.63235954363,-0.735
2011-03-15,70.10,66.20,70.00,68.00,-2.3,0.328571428571,0.271186440678,70.04,71.25,72.8177777778,-2.0,3.9,55.7758,114.456,47.2339174029,-8.80430769231,-1.0,-1.0,-0.907373446775,-0.687362324259,-1.21
2011-03-16,69.10,68.10,68.80,68.50,0.5,0.338028169014,0.324561403509,69.46,71.05,72.7239130435,-0.3,1.0,56.1859,60.944,35.0451174029,-12.1888,-0.0344827586207,-0.151515151515,-1.00123706851,-0.750137273109,-1.59
2011-03-17,67.50,65.70,66.80,67.40,-1.1,0.194444444444,0.336363636364,68.84,70.815,72.6106382979,0.6,1.8,55.2836,104.629,128.048672958,93.0035555556,-0.586206896552,-0.636363636364,-1.18701355769,-0.837512530025,-1.975
2011-03-18,68.40,67.20,67.80,68.30,0.9,0.319444444444,0.40350877193,68.5,70.605,72.5208333333,0.5,1.2,56.0218,55.649,174.422839625,46.3741666667,0.0,-0.030303030303,-1.23527703431,-0.917065430882,-2.105
2011-03-21,69.10,68.00,68.30,69.00,0.7,0.328767123288,0.438016528926,68.24,70.405,72.4489795918,0.7,1.1,56.596,34.725,202.834203261,28.4113636364,-0.0625,-0.0909090909091,-1.20117831047,-0.973888006801,-2.165
2011-03-22,69.50,68.40,69.50,68.60,-0.4,0.315789473684,0.379310344828,68.36,70.165,72.372,-0.9,1.1,56.2679,31.467,182.809748716,-20.0244545455,-0.40625,-0.424242424242,-1.16077414439,-1.01126523432,-1.805
2011-03-23,69.10,68.10,69.10,68.70,0.1,0.367647058824,0.420560747664,68.4,69.975,72.3,-0.4,1.0,56.3499,31.189,189.047548716,6.2378,-0.25,-0.272727272727,-1.1258617733,-1.03418454211,-1.575
2011-03-24,70.10,69.00,69.10,69.40,0.7,0.457142857143,0.436363636364,68.8,69.895,72.2442307692,0.3,1.1,56.9241,44.701,176.856366898,-12.1911818182,-0.0625,-0.0909090909091,-1.0198664766,-1.03132092901,-1.095
2011-03-25,71.20,70.00,70.40,71.20,1.8,0.552941176471,0.474576271186,69.38,69.93,72.2245283019,0.8,1.2,58.4005,51.518,228.374366898,51.518,0.0,0.0,-0.811524104806,-0.98736156417,-0.55
2011-03-28,71.00,70.30,70.60,71.00,-0.2,0.734375,0.504504504505,69.78,69.955,72.2018518519,0.4,0.7,58.2365,28.535,256.909366898,28.535,-0.689655172414,-0.487804878049,-0.64502766987,-0.91889478531,-0.175
2011-03-29,71.20,70.40,70.60,70.80,-0.2,0.688524590164,0.467289719626,70.22,69.925,72.1763636364,0.2,0.8,58.0724,34.785,256.909366898,-6.25848770142e-13,-0.909090909091,-0.487804878049,-0.509225304381,-0.836960889124,0.295
2011-03-30,70.80,70.00,70.30,70.30,-0.5,0.763636363636,0.45045045045,70.54,69.92,72.1428571429,0.0,0.8,57.6623,60.127,241.877616898,-15.03175,-1.0,-0.560975609756,-0.432921738207,-0.756153058941,0.62
2011-03-31,71.00,70.00,71.00,70.60,0.3,0.734693877551,0.504761904762,70.78,69.91,72.1157894737,-0.4,1.0,57.9084,41.95,250.267616898,8.39,-0.652173913043,-0.365853658537,-0.352251744901,-0.675372796133,0.87
2011-04-01,70.80,70.10,70.70,70.70,0.1,0.697674418605,0.534653465347,70.68,69.855,72.0913793103,0.0,0.7,57.9904,26.616,269.279045469,19.0114285714,-0.739130434783,-0.414634146341,-0.283040191798,-0.596906275266,0.825
2011-04-06,72.90,71.50,71.50,72.90,2.2,0.852459016393,0.608333333333,71.06,69.955,72.1050847458,1.4,1.4,59.7949,114.05,383.329045469,114.05,0.0,0.0,-0.0680392292048,-0.491132866054,1.105
2011-04-07,73.00,72.30,73.00,72.80,-0.1,0.83606557377,0.744897959184,71.46,70.02,72.1166666667,-0.2,0.7,59.7129,45.048,402.635331184,19.3062857143,-0.851851851852,-0.511111111111,0.115144308203,-0.369877431202,1.44
2011-04-08,73.00,72.40,72.90,72.90,0.1,0.818181818182,0.734042553191,71.98,70.095,72.1466666667,0.0,0.6,59.7949,64.884,445.891331184,43.256,-0.777777777778,-0.466666666667,0.263334893827,-0.243234966196,1.885
2011-04-11,73.00,70.90,73.00,71.10,-1.8,0.490909090909,0.683168316832,72.08,70.125,72.145,-1.9,2.1,58.3185,42.409,411.560235945,-34.3310952381,-1.0,-0.888888888889,0.274728259843,-0.139642320989,1.955
2011-04-12,70.70,70.10,70.50,70.10,-1.0,0.428571428571,0.588235294118,71.96,70.13,72.15,-0.4,0.6,57.4983,45.901,365.659235945,-45.901,-0.8,-0.711111111111,0.178814478119,-0.075950961167,1.83
2011-04-13,70.80,70.00,70.10,70.70,0.6,0.492537313433,0.584158415842,71.52,70.15,72.145,0.6,0.8,57.9904,27.328,386.155235945,20.496,-0.4,-0.355555555556,0.125562204938,-0.035648327946,1.37
2011-04-14,70.50,69.60,70.30,69.80,-0.9,0.464788732394,0.556603773585,70.92,70.24,72.1,-0.5,0.9,57.2522,46.816,360.146347057,-26.0088888889,-0.775,-0.688888888889,0.0325518803099,-0.0220082862948,0.68
2011-04-15,70.00,69.10,70.00,69.20,-0.6,0.405405405405,0.522522522523,70.18,70.275,72.0166666667,-0.8,0.9,56.76,51.993,319.707347057,-40.439,-0.7,-0.7,-0.0845650621233,-0.0345196414605,-0.095
2011-04-18,69.80,68.80,69.80,69.00,-0.2,0.386666666667,0.481132075472,69.76,70.355,71.925,-0.8,1.0,56.596,27.12,303.435347057,-16.272,-0.333333333333,-0.6,-0.193308363891,-0.0662773859467,-0.595
2011-04-19,68.50,68.00,68.50,68.10,-0.9,0.112903225806,0.340206185567,69.36,70.345,71.8116666667,-0.4,0.5,55.8578,42.649,277.845947057,-25.5894,-0.625,-0.775,-0.354080940902,-0.123838096938,-0.985
2011-04-20,69.80,68.50,69.00,69.80,1.7,0.307692307692,0.446428571429,69.18,70.385,71.7316666667,0.8,1.3,57.2522,48.039,325.884947057,48.039,0.0,-0.125,-0.372303547495,-0.173531187049,-1.205
2011-04-21,71.30,70.30,70.70,70.70,0.9,0.372093023256,0.495798319328,69.36,70.49,71.6633333333,0.0,1.0,57.9904,50.849,315.715147057,-10.1698,-0.296296296296,-0.325,-0.280628341293,-0.194950617898,-1.13
2011-04-22,71.00,70.30,70.90,70.90,0.2,0.485714285714,0.525862068966,69.7,70.6,71.5816666667,0.0,0.7,58.1544,25.299,333.785861342,18.0707142857,-0.576923076923,-0.5,-0.20361069152,-0.196682632622,-0.9
2011-04-25,71.10,70.10,71.00,70.30,-0.6,0.515151515152,0.487394957983,69.96,70.645,71.4733333333,-0.7,1.0,57.6623,22.04,320.561861342,-13.224,-0.884615384615,-0.7,-0.166874804186,-0.190721066935,-0.685
2011-04-26,70.30,69.10,69.70,70.30,0.0,0.466666666667,0.483050847458,70.4,70.6,71.345,0.6,1.2,57.6623,31.838,352.399861342,31.838,-0.653846153846,-0.55,-0.172088854804,-0.186994624509,-0.2
2011-04-27,72.70,71.50,71.50,72.30,2.0,0.676056338028,0.474137931034,70.9,70.665,71.2766666667,0.8,1.2,59.3028,58.612,371.937194676,19.5373333333,0.0,-0.05,0.00128576485288,-0.149338546637,0.235
2011-04-28,73.70,72.90,73.40,73.00,0.7,0.763888888889,0.508196721311,71.36,70.775,71.25,-0.4,0.8,59.8769,83.054,309.646694676,-62.2905,-0.448275862069,-0.375,0.212889404016,-0.0768929565061,0.585
2011-04-29,73.90,72.90,73.70,73.20,0.2,0.791666666667,0.512195121951,71.82,70.92,71.215,-0.5,1.0,60.041,92.89,272.490694676,-37.156,-0.692307692308,-0.5,0.388215452887,0.0161287253725,0.9
2011-05-03,74.80,73.60,73.90,74.60,1.4,0.922077922078,0.647058823529,72.68,71.12,71.2083333333,0.7,1.2,61.1893,81.495,326.820694676,54.33,-0.230769230769,-0.2,0.608904346414,0.134683849581,1.56
2011-05-04,74.40,73.00,74.40,73.80,-0.8,0.794117647059,0.65811965812,73.38,71.275,71.195,-0.6,1.4,60.5331,46.461,333.45798039,6.63728571429,-1.0,-0.75,0.723017817452,0.252350643155,2.105
2011-05-05,74.80,73.60,74.00,74.80,1.0,0.797101449275,0.669421487603,73.88,71.37,71.1883333333,0.8,1.2,61.3533,45.326,378.78398039,45.326,-0.357142857143,-0.3,0.86401249912,0.374683014348,2.51
2011-05-06,75.60,74.40,75.00,75.00,0.2,0.797101449275,0.728070175439,74.28,71.48,71.1666666667,0.0,1.2,61.5174,53.441,378.78398039,0.0,-0.642857142857,-0.473684210526,1.00451816141,0.500650043759,2.8
2011-05-09,76.10,75.20,75.60,75.50,0.5,0.882352941176,0.778761061947,74.74,71.61,71.1666666667,-0.1,0.9,61.9275,59.843,358.836313723,-19.9476666667,-0.535714285714,-0.394736842105,1.1490223907,0.630324513148,3.13
2011-05-10,75.60,74.40,75.60,74.40,-1.1,0.759493670886,0.72131147541,74.7,71.775,71.1766666667,-1.2,1.2,61.0253,43.183,315.653313723,-43.183,-1.0,-0.815789473684,1.17934311291,0.7401282331,2.925
2011-05-11,75.30,74.60,75.30,75.00,0.6,0.707692307692,0.789915966387,74.94,72.02,71.2266666667,-0.3,0.7,61.5174,43.103,321.810885152,6.15757142857,-0.32,-0.451612903226,1.21159617887,0.834421822254,2.92
2011-05-12,76.00,74.10,74.20,75.70,0.7,0.707692307692,0.770642201835,75.12,72.27,71.2983333333,1.5,1.9,62.0916,58.36,361.741411468,39.9305263158,-0.28,-0.41935483871,1.25496714305,0.918530886413,2.85
2011-05-13,76.10,75.50,76.00,75.90,0.2,0.707692307692,0.754901960784,75.3,72.575,71.355,-0.1,0.6,62.2556,37.218,374.147411468,12.406,-0.380952380952,-0.58064516129,1.31253736121,0.997332181373,2.725
2011-05-16,75.90,74.70,75.90,74.90,-1.0,0.524590163934,0.681818181818,75.18,72.86,71.395,-1.0,1.2,61.4354,25.843,356.918744801,-17.2286666667,-0.952380952381,-0.967741935484,1.28285548244,1.05443684159,2.32
2011-05-17,76.00,74.60,74.60,75.60,0.7,0.65,0.738738738739,75.42,73.19,71.4533333333,1.0,1.4,62.0095,41.026,374.501316229,17.5825714286,-7.89491928622e-15,-0.41935483871,1.27290124144,1.09812972156,2.23
2011-05-18,75.80,74.90,75.30,75.30,-0.3,0.547169811321,0.719298245614,75.48,73.55,71.5,0.0,0.9,61.7635,27.879,371.403649563,-3.09766666667,-0.555555555556,-0.741935483871,1.24062482764,1.12662874277,1.93
2011-05-19,76.30,74.90,74.90,75.20,-0.1,0.519230769231,0.652631578947,75.38,73.82,71.5366666667,0.3,1.4,61.6814,52.635,341.326506706,-30.0771428571,-0.444444444444,-0.677419354839,1.20718177037,1.14273934829,1.56
2011-05-20,76.00,74.90,76.00,75.50,0.3,0.5,0.637362637363,75.3,74.06,71.5716666667,-0.5,1.1,61.9275,32.925,344.319688524,2.99318181818,-0.235294117647,-0.548387096774,1.17320579363,1.14883263736,1.24
2011-05-23,75.50,74.50,74.70,75.10,-0.4,0.581395348837,0.602150537634,75.34,74.27,71.615,0.4,1.0,61.5994,38.984,352.116488524,7.7968,-0.647058823529,-0.774193548387,1.09931343815,1.13892879752,1.07
2011-05-24,75.10,74.20,74.90,74.80,-0.3,0.475,0.512195121951,75.18,74.495,71.6783333333,-0.1,0.9,61.3533,34.727,363.692155191,11.5756666667,-0.588235294118,-0.741935483871,1.00296685265,1.11173640854,0.685
2011-05-25,74.90,73.30,74.20,74.50,-0.3,0.333333333333,0.545454545455,75.02,74.705,71.745,0.3,1.6,61.1073,59.534,393.459155191,29.767,-0.588235294118,-0.741935483871,0.8821486805,1.06581886294,0.315
2011-05-26,75.00,74.00,75.00,74.20,-0.3,0.27027027027,0.457142857143,74.82,74.8,71.8066666667,-0.8,1.0,60.8612,33.168,373.558355191,-19.9008,-0.909090909091,-0.741935483871,0.781426195992,1.00894032955,0.02
2011-05-27,74.50,73.80,73.80,74.00,-0.2,0.344827586207,0.428571428571,74.52,74.85,71.85,0.2,0.7,60.6972,46.5,353.629783762,-19.9285714286,-0.714285714286,-0.64,0.671670104756,0.941486284588,-0.33
2011-05-30,75.30,74.00,74.00,75.10,1.1,0.424242424242,0.473684210526,74.52,74.945,71.9283333333,1.1,1.3,61.5994,33.671,376.94047607,23.3106923077,0.0,-0.12,0.641842168833,0.881557461437,-0.425
2011-05-31,76.90,75.40,75.50,76.70,1.6,0.652173913043,0.641975308642,74.9,75.05,72.0266666667,1.2,1.5,62.9118,62.66,422.891142736,45.9506666667,0.0,0.0,0.734804986343,0.852206966419,-0.15
2011-06-01,77.30,76.30,76.30,77.00,0.3,0.6875,0.628205128205,75.4,75.21,72.1133333333,0.7,1.0,63.1579,44.95,440.871142736,17.98,-0.65,-0.481481481481,0.837156994519,0.849196972039,0.19
2011-06-02,77.40,76.30,76.30,76.40,-0.6,0.588235294118,0.545454545455,75.84,75.29,72.205,0.1,1.1,62.6657,61.778,390.325506373,-50.5456363636,-1.0,-0.814814814815,0.885869741728,0.856531525976,0.55
2011-06-03,77.20,76.10,77.00,77.20,0.8,0.690909090909,0.578313253012,76.48,75.4,72.3,0.2,1.1,63.3219,35.389,425.714506373,35.389,-0.363636363636,-0.296296296296,0.937871241772,0.872799469136,1.08
2011-06-07,78.20,76.60,77.20,77.50,0.3,0.745454545455,0.671052631579,76.96,75.5,72.4016666667,0.3,1.6,63.568,40.816,430.816506373,5.102,-0.590909090909,-0.481481481481,1.00980550828,0.900200676965,1.46
2011-06-08,78.00,77.10,77.10,77.50,0.0,0.788461538462,0.63768115942,77.12,75.655,72.5183333333,0.4,0.9,63.568,58.158,424.354506373,-6.462,-0.727272727273,-0.592592592593,1.060639415,0.932288424572,1.465
2011-06-09,78.00,76.80,78.00,76.90,-0.6,0.745454545455,0.611111111111,77.1,75.75,72.6333333333,-1.1,1.2,63.0758,33.565,396.383673039,-27.9708333333,-1.0,-0.846153846154,1.05846496111,0.95752373188,1.35
2011-06-10,77.50,75.10,77.00,75.30,-1.6,0.594202898551,0.505747126437,76.88,75.73,72.7166666667,-1.7,2.4,61.7635,55.263,350.331173039,-46.0525,-1.0,-1.0,0.937006742703,0.953420334045,1.15
2011-06-13,75.00,73.90,74.50,74.70,-0.6,0.46875,0.455555555556,76.38,75.67,72.8283333333,0.2,1.1,61.2713,68.652,381.536627585,31.2054545455,-0.583333333333,-0.6875,0.733448232634,0.909425913763,0.71
2011-06-14,76.40,74.50,74.50,76.20,1.5,0.460317460317,0.554455445545,76.12,75.735,72.9566666667,1.7,1.9,62.5017,52.699,423.141101269,41.6044736842,0.0,-0.03125,0.665321784773,0.860605087965,0.385
2011-06-15,77.40,76.10,77.00,77.00,0.8,0.5,0.603773584906,76.02,75.805,73.1166666667,0.0,1.3,63.1579,85.237,455.924562807,32.7834615385,-0.225806451613,-0.25,0.688125031779,0.826109076728,0.215
2011-06-16,76.20,75.40,76.00,75.50,-1.5,0.441558441558,0.542372881356,75.74,75.815,73.2366666667,-0.5,0.8,61.9275,62.276,409.217562807,-46.707,-0.967741935484,-0.96875,0.600428145168,0.780972890416,-0.075
2011-06-17,75.10,74.10,75.00,74.20,-1.3,0.317073170732,0.5,75.52,75.765,73.3233333333,-0.8,1.0,60.8612,79.539,345.586362807,-63.6312,-0.903225806452,-0.90625,0.425162172522,0.709810746837,-0.245
2011-06-20,75.40,74.10,74.60,74.90,0.7,0.348837209302,0.533834586466,75.56,75.735,73.4283333333,0.3,1.3,61.4354,31.713,352.904747423,7.31838461538,-0.258064516129,-0.28125,0.316903508226,0.631229299115,-0.175
2011-06-21,76.20,75.30,75.40,75.90,1.0,0.416666666667,0.530303030303,75.5,75.775,73.5483333333,0.5,0.9,62.2556,40.8,366.504747423,13.6,-0.161290322581,-0.1875,0.30824611018,0.566632661328,-0.275
2011-06-22,76.30,74.60,76.30,75.00,-0.9,0.40404040404,0.432,75.1,75.785,73.6416666667,-1.3,1.7,61.5174,45.315,342.514453305,-23.9902941176,-0.8,-0.78125,0.250087224415,0.503323573945,-0.685
2011-06-23,74.90,73.80,74.70,74.20,-0.8,0.43956043956,0.392307692308,74.84,75.77,73.6916666667,-0.5,1.1,60.8612,53.121,328.026907851,-14.4875454545,-0.766666666667,-0.75,0.125887673182,0.427836393792,-0.93
2011-06-24,73.60,71.90,73.60,72.90,-1.3,0.408163265306,0.372262773723,74.58,75.705,73.7233333333,-0.7,1.7,59.7949,68.685,340.147790204,12.1208823529,-0.92,-0.90625,-0.0885238005559,0.324564354923,-1.125
2011-06-27,72.10,71.60,72.00,72.00,-0.9,0.271739130435,0.311594202899,74.0,75.605,73.7433333333,0.0,0.5,59.0567,64.884,379.078190204,38.9304,-0.76,-0.78125,-0.327296051484,0.194192273641,-1.605
2011-06-28,72.60,71.80,72.10,72.50,0.5,0.247191011236,0.321428571429,73.32,75.475,73.78,0.4,0.8,59.4668,95.586,450.767690204,71.6895,-0.217391304348,-0.34375,-0.476735324416,0.06000675403,-2.155
